Date(UTC),NetworkUtilization,TransactionFee,BlockDifficulty,NetworkHash,Uncles,BlockCountRewards,BlockReward,GasUsed,GasLimit,Value (Wei),BlockTime,BlockSize,AddressCount,TxGrowth,Ethersupply2,Supply,MarketCap,Price,Year,Month,Day,Price_tomorrow,Price_change_amount,Price_change,Percent
2016-12-28,0.0559,3.1575304426588828e+19,79.482,5906.9011,365,6056,31571.40625,1356040583,4003240,22822250696,14.19,1531,940084,43386,87367378.625,87367378.625,661.37105619125,7.57,2016,12,28,8.21,0.41999999999999993,1,5.55
2016-12-29,0.067,4.070029320645889e+19,78.498,5885.5378,396,6082,31818.75,1632342826,4002971,23046273651,14.12,1678,942696,46546,87399197.375,87399197.375,717.54741044875,8.21,2016,12,29,8.16,0.6400000000000006,1,7.8
2016-12-30,0.0641,4.4810910765726425e+19,78.99600000000002,5892.7281,382,6063,31681.5625,1553149651,4003148,22836679784,14.17,1623,945119,44561,87430878.9375,87430878.9375,713.43597213,8.16,2016,12,30,8.05,-0.05000000000000071,0,-0.61
2016-12-31,0.0576,2.859880080571172e+19,81.07300000000002,5957.5536,356,5993,31228.125,1267201745,4005641,22450276633,14.34,1544,948080,41220,87462107.0625,87462107.0625,704.069961853125,8.05,2016,12,31,8.14,-0.10999999999999943,0,-1.37
2017-01-01,0.0471,2.5262224854177026e+19,79.895,5962.5576,337,6111,31748.28125,1122085141,4004494,22502464773,14.09,1390,949686,38730,87493855.34375,87493855.34375,712.199982498125,8.14,2017,1,1,8.34,0.08999999999999986,1,1.11
2017-01-02,0.051,2.811834105552941e+19,80.59100000000002,5979.936,353,6058,31530.78125,1200378294,4005192,22989772352,14.21,1458,951934,39652,87525386.125,87525386.125,729.9617202825,8.34,2017,1,2,9.6,0.1999999999999993,1,2.4
2017-01-03,0.0713,4.02453430986876e+19,80.545,5984.9265,385,6035,31523.28125,1725017707,4004606,23220439902,14.28,1627,954595,45883,87556909.40625,87556909.40625,840.5463302999998,9.6,2017,1,3,10.88,1.2599999999999998,1,13.12
2017-01-04,0.0701,3.950458343660598e+19,87.318,6603.4409,393,6141,32099.53125,1722856381,4004246,23038159919,13.99,1717,958122,50673,87589008.9375,87589008.9375,952.96841724,10.88,2017,1,4,10.2,1.2800000000000011,1,11.76
2017-01-05,0.063,3.4857577903488733e+19,90.096,6748.8433,381,6091,31817.03125,1531231916,4004576,22939235415,14.1,1676,961441,49596,87620825.96875,87620825.96875,893.73242488125,10.2,2017,1,5,10.07,-0.6800000000000015,0,-6.67
2017-01-06,0.0592,3.13190764022956e+19,91.837,6783.5835,373,6009,31359.53125,1346979886,4005286,23009819425,14.32,1593,964753,43804,87652185.5,87652185.5,882.657507985,10.07,2017,1,6,9.79,-0.129999999999999,0,-1.29
2017-01-07,0.0575,3.018449407378129e+19,93.445,7025.7055,388,6108,31895.0,1339394826,4004812,22843513981,14.09,1570,967383,43622,87684080.5,87684080.5,858.427148095,9.79,2017,1,7,10.27,-0.28000000000000114,0,-2.86
2017-01-08,0.0597,3.3024227832090477e+19,94.534,7052.8143,372,6074,31684.375,1452349378,4005788,22998988736,14.13,1557,969583,42727,87715764.875,87715764.875,900.84090526625,10.27,2017,1,8,10.2,0.4800000000000004,1,4.67
2017-01-09,0.0639,3.5919169690070733e+19,97.382,7281.103,378,6082,31750.3125,1557850735,4006987,23091635207,14.16,1595,972005,46188,87747515.1875,87747515.1875,895.0246549125,10.2,2017,1,9,10.55,-0.07000000000000028,0,-0.69
2017-01-10,0.069,3.870940401388122e+19,98.722,7283.0151,344,6030,31349.375,1666781505,4003798,22532703925,14.27,1686,974323,48179,87778864.5625,87778864.5625,926.067021134375,10.55,2017,1,10,9.83,0.3500000000000014,1,3.32
2017-01-11,0.0631,3.4634134307247944e+19,99.096,7356.4905,367,6047,31522.96875,1526928420,4004492,22676639926,14.24,1591,976598,45221,87810387.53125,87810387.53125,863.1761094321873,9.83,2017,1,11,9.81,-0.7200000000000006,0,-7.32
2017-01-12,0.0689,3.7083060660754735e+19,99.976,7432.253000000001,367,6056,31556.71875,1613483109,4007178,23040753981,14.21,1697,980228,50589,87841944.25,87841944.25,861.7294730925,9.81,2017,1,12,9.78,-0.019999999999999574,0,-0.2
2017-01-13,0.0694,3.578273198371353e+19,101.356,7568.8324,346,6106,31730.3125,1614122156,4007972,22119879499,14.1,1729,983851,50833,87873674.5625,87873674.5625,859.40453722125,9.78,2017,1,13,9.78,-0.030000000000001137,0,-0.31
2017-01-14,0.055,2.8739323359416136e+19,102.517,7587.9426,328,6067,31478.125,1276527305,4005799,22409886093,14.18,1499,987294,42044,87905152.6875,87905152.6875,859.71239328375,9.78,2017,1,14,9.88,0.0,0,0.0
2017-01-15,0.0549,2.998149427596773e+19,103.641,7741.9086,369,6085,31702.03125,1333535915,4005652,22419878847,14.14,1498,989724,41748,87936854.71875,87936854.71875,868.81612462125,9.88,2017,1,15,9.59,0.10000000000000142,1,1.01
2017-01-16,0.0597,3.252371340724529e+19,104.134,7735.3142,366,6052,31540.3125,1447294287,4006416,22395773525,14.22,1575,992133,45375,87968395.03125,87968395.03125,843.6169083496875,9.59,2017,1,16,10.14,-0.2900000000000009,0,-3.02
2017-01-17,0.0725,3.942237021503063e+19,103.817,7657.6882,371,6002,31296.09375,1742542655,4005926,22742343222,14.36,1642,994840,46671,87999691.125,87999691.125,892.3168680075,10.14,2017,1,17,10.19,0.5500000000000007,1,5.42
2017-01-18,0.0623,3.3984213641577644e+19,102.053,7592.5237,363,6065,31607.96875,1514489339,4006634,22420105832,14.18,1583,997440,44994,88031299.09375,88031299.09375,897.0389377653125,10.19,2017,1,18,10.43,0.049999999999998934,1,0.49
2017-01-19,0.0576,3.1295282022109786e+19,107.184,8114.4421,383,6158,32121.09375,1417244289,4006932,22228644380,14.0,1552,999958,43628,88063420.1875,88063420.1875,918.501472555625,10.43,2017,1,19,10.6,0.2400000000000002,1,2.3
2017-01-20,0.0649,3.36477800820626e+19,106.857,7838.6452,375,5963,31121.09375,1515455427,4005670,22369863556,14.41,1609,1003081,45775,88094541.28125,88094541.28125,933.80213758125,10.6,2017,1,20,10.91,0.16999999999999993,1,1.6
2017-01-21,0.0573,3.0663926862289093e+19,108.358,8044.0736,368,6046,31523.75,1388291037,4006350,22405633901,14.27,1504,1005461,43302,88126065.03125,88126065.03125,961.4553694909376,10.91,2017,1,21,10.71,0.3100000000000005,1,2.84
2017-01-22,0.0676,3.5768655611072717e+19,108.811,8083.9775,354,6065,31577.8125,1643236317,4008101,22118050371,14.18,1616,1008099,47432,88157642.84375,88157642.84375,944.1683548565624,10.71,2017,1,22,10.78,-0.1999999999999993,0,-1.87
2017-01-23,0.0667,3.5018861180104655e+19,111.109,8232.8818,354,6048,31498.4375,1597491636,4007046,22267116021,14.22,1612,1010801,46076,88189141.28125,88189141.28125,950.678943011875,10.78,2017,1,23,10.51,0.06999999999999851,1,0.65
2017-01-24,0.078,4.1164260408630845e+19,109.885,8124.3364,351,6037,31420.46875,1886697084,4006384,22081334070,14.23,1754,1013213,50414,88220561.75,88220561.75,927.1981039925,10.51,2017,1,24,10.51,-0.2699999999999996,0,-2.57
2017-01-25,0.0697,3.775670633576886e+19,110.021,8145.8979,387,6010,31423.59375,1674958906,4005629,22329866070,14.31,1644,1015638,46256,88251985.34375,88251985.34375,927.5283659628124,10.51,2017,1,25,10.65,0.0,0,0.0
2017-01-26,0.0681,3.6459947636460863e+19,111.654,8367.5758,394,6081,31784.6875,1623030263,4005536,22478987111,14.14,1673,1018788,46856,88283770.03125,88283770.03125,940.2221508328123,10.65,2017,1,26,10.51,0.14000000000000057,1,1.31
2017-01-27,0.0652,3.53494286973526e+19,112.707,8244.2883,335,5985,31114.84375,1559585360,4004172,22449741445,14.36,1658,1021176,46680,88314884.875,88314884.875,928.18944003625,10.51,2017,1,27,10.54,-0.14000000000000057,0,-1.33
2017-01-28,0.0636,3.3345009009816924e+19,111.597,8279.3794,347,6063,31527.96875,1513588184,4004703,22219721089,14.21,1628,1023857,45189,88346412.84375,88346412.84375,931.171191373125,10.54,2017,1,28,10.47,0.02999999999999936,1,0.28
2017-01-29,0.0576,3.06185459321584e+19,110.677,8111.2062,372,5960,31133.125,1368433239,4004799,22393586898,14.43,1523,1025985,42509,88377545.96875,88377545.96875,925.3129062928124,10.47,2017,1,29,10.62,-0.06999999999999851,0,-0.67
2017-01-30,0.0624,3.279253845580968e+19,110.965,8348.0885,406,6094,31915.3125,1490998292,4004426,22234080218,14.1,1579,1028616,45369,88409461.28125,88409461.28125,938.908478806875,10.62,2017,1,30,10.71,0.14999999999999858,1,1.41
2017-01-31,0.0584,3.2009038231765586e+19,112.737,8339.12,373,6018,31413.90625,1406776443,4005092,23010693003,14.29,1539,1030377,43649,88440875.1875,88440875.1875,947.201773258125,10.71,2017,1,31,10.71,0.09000000000000163,1,0.84
2017-02-01,0.0718,3.81155411062726e+19,111.557,8226.0029,362,6009,31332.1875,1723454015,4004053,22534983936,14.32,1607,1032363,44541,88472207.375,88472207.375,947.53734098625,10.71,2017,2,1,10.78,0.0,0,0.0
2017-02-02,0.0646,3.5459397355305275e+19,113.89,8407.2648,331,6047,31414.84375,1558834935,4003996,22623466807,14.2,1578,1034339,43709,88503622.21875,88503622.21875,954.069047518125,10.78,2017,2,2,10.95,0.06999999999999851,1,0.65
2017-02-03,0.0633,3.4059355115180446e+19,112.321,8271.9789,373,5990,31273.28125,1519386885,4005129,22508635957,14.38,1568,1036149,42778,88534895.5,88534895.5,969.457105725,10.95,2017,2,3,11.32,0.16999999999999993,1,1.55
2017-02-04,0.0598,3.2971661726655975e+19,112.665,8427.7058,385,6078,31760.78125,1441528397,4005458,22623314914,14.12,1560,1038366,45410,88566656.28125,88566656.28125,1002.57454910375,11.32,2017,2,4,11.22,0.370000000000001,1,3.27
2017-02-05,0.0644,3.4840821328830374e+19,118.163,8773.2937,338,6077,31601.5625,1567592675,4004770,22331019732,14.16,1614,1040151,46542,88598257.84375,88598257.84375,994.072453006875,11.22,2017,2,5,11.32,-0.09999999999999964,0,-0.89
2017-02-06,0.066,3.586561362423705e+19,119.234,8877.6557,383,6050,31623.59375,1599155373,4006549,22488425969,14.21,1606,1041868,47306,88629881.4375,88629881.4375,1003.2902578725,11.32,2017,2,6,11.45,0.09999999999999964,1,0.88
2017-02-07,0.0825,4.606871500266975e+19,119.408,8865.7805,417,5998,31491.40625,1983099544,4006191,22381838948,14.34,1827,1044080,51866,88661372.84375,88661372.84375,1015.1727190609377,11.45,2017,2,7,11.39,0.129999999999999,1,1.14
2017-02-08,0.0754,4.37137416510809e+19,120.24,8981.8497,387,6067,31707.96875,1831684518,4007044,22770223820,14.18,1764,1046627,51089,88693080.8125,88693080.8125,1010.214190454375,11.39,2017,2,8,10.94,-0.05999999999999872,0,-0.53
2017-02-09,0.0716,4.068162167217308e+19,121.113,8947.4759,354,6029,31427.1875,1730081198,4006817,22865377988,14.25,1630,1048537,47873,88724508.0,88724508.0,970.64611752,10.94,2017,2,9,11.34,-0.45000000000000107,0,-4.11
2017-02-10,0.0841,4.6219403549474185e+19,124.421,9217.8017,361,6040,31496.40625,2034959642,4006488,22403621823,14.23,1735,1050601,52222,88756004.40625,88756004.40625,1006.493089966875,11.34,2017,2,10,11.43,0.40000000000000036,1,3.53
2017-02-11,0.0735,3.849593317070354e+19,124.729,9275.2906,387,6038,31589.84375,1761766435,4006035,22195555854,14.22,1594,1052536,46560,88787594.25,88787594.25,1014.8422022775,11.43,2017,2,11,11.42,0.08999999999999986,1,0.79
2017-02-12,0.0723,4.033677656511947e+19,126.46,9392.2664,358,6059,31569.6875,1715520962,4006386,22626108892,14.21,1571,1055170,45319,88819163.9375,88819163.9375,1014.31485216625,11.42,2017,2,12,11.39,-0.009999999999999787,0,-0.09
2017-02-13,0.0962,6.146315438719342e+19,127.523,9522.8756,382,6070,31734.0625,2340786140,4007567,23210412106,14.19,1823,1057373,55990,88850898.0,88850898.0,1012.01172822,11.39,2017,2,13,13.0,-0.02999999999999936,0,-0.26
2017-02-14,0.0909,4.98321843542363e+19,129.976,9629.3742,378,6023,31470.9375,2194959803,4006644,22818886821,14.29,1914,1060192,58298,88882368.9375,88882368.9375,1155.4707961875,13.0,2017,2,14,12.97,1.6099999999999994,1,12.38
2017-02-15,0.0962,9.052776101823075e+19,129.591,9674.344000000001,361,6089,31721.40625,2349687466,4008972,31915437681,14.14,1818,1062971,55320,88914090.34375,88914090.34375,1153.2157517584376,12.97,2017,2,15,12.95,-0.02999999999999936,0,-0.23
2017-02-16,0.0719,3.921124029299061e+19,129.994,9633.6869,351,6052,31539.84375,1745086369,4009688,22602328224,14.22,1661,1065094,49674,88945630.1875,88945630.1875,1151.845910928125,12.95,2017,2,16,12.72,-0.02000000000000135,0,-0.15
2017-02-17,0.0719,3.884667405719459e+19,133.278,9813.818000000001,350,6012,31327.8125,1731885385,4006606,22533195533,14.33,1661,1067195,49406,88976958.0,88976958.0,1131.78690576,12.72,2017,2,17,12.83,-0.22999999999999865,0,-1.81
2017-02-18,0.0777,4.465269892579815e+19,135.014,9910.4307,343,5999,31211.71875,1867779741,4006562,23057941420,14.34,1773,1070152,49398,89008169.71875,89008169.71875,1141.9748174915626,12.83,2017,2,18,12.82,0.10999999999999943,1,0.86
2017-02-19,0.0669,3.6312674289665712e+19,137.219,10076.9868,326,6019,31267.1875,1612661135,4006797,22391656238,14.31,1635,1072189,48227,89039436.90625,89039436.90625,1141.485581138125,12.82,2017,2,19,12.52,-0.009999999999999787,0,-0.08
2017-02-20,0.0749,4.103446799463896e+19,137.08700000000002,10118.1204,362,6015,31387.8125,1804435972,4006821,22466228953,14.31,1696,1074669,50152,89070824.71875,89070824.71875,1115.16672547875,12.52,2017,2,20,12.77,-0.3000000000000007,0,-2.4
2017-02-21,0.0981,5.486547966531291e+19,140.244,10342.9777,320,6052,31416.875,2378366614,4007765,22569187220,14.2,1989,1077693,58434,89102241.59375,89102241.59375,1137.8356251521875,12.77,2017,2,21,12.69,0.25,1,1.96
2017-02-22,0.0906,5.095434761388852e+19,140.528,10225.688,319,5968,30987.34375,2167016939,4009128,22844411723,14.43,1790,1080026,50372,89133228.9375,89133228.9375,1131.100675216875,12.69,2017,2,22,13.13,-0.08000000000000007,0,-0.63
2017-02-23,0.0761,4.335249304196641e+19,139.77100000000002,10249.8892,317,6019,31229.53125,1835447879,4009303,22741575515,14.29,1667,1082340,47601,89164458.46875,89164458.46875,1170.7293396946875,13.13,2017,2,23,13.11,0.4400000000000013,1,3.35
2017-02-24,0.0751,4.133923813777058e+19,140.244,10300.806999999999,335,6011,31263.59375,1810426719,4010814,22755690878,14.34,1778,1085027,54081,89195722.0625,89195722.0625,1169.355916239375,13.11,2017,2,24,13.57,-0.02000000000000135,0,-0.15
2017-02-25,0.0833,4.466242232425109e+19,142.922,10613.2667,377,6039,31553.90625,2017627760,4009354,22580332911,14.28,1761,1087362,53245,89227275.96875,89227275.96875,1210.8141348959375,13.57,2017,2,25,14.59,0.46000000000000085,1,3.39
2017-02-26,0.0698,3.9379004377986e+19,147.403,11038.1733,381,6089,31820.15625,1704657840,4012114,22771424431,14.12,1713,1089873,51716,89259096.125,89259096.125,1302.29021246375,14.59,2017,2,26,15.55,1.0199999999999996,1,6.99
2017-02-27,0.0802,4.5027386000703136e+19,150.763,11078.6475,361,5988,31246.40625,1932296583,4022567,23193818563,14.37,1819,1093061,52642,89290342.53125,89290342.53125,1388.4648263609374,15.55,2017,2,27,16.07,0.9600000000000009,1,6.17
2017-02-28,0.087,5.096269142341913e+19,154.531,11579.116000000002,367,6107,31856.09375,2140853331,4032516,23580755304,14.08,1935,1097572,60277,89322198.625,89322198.625,1435.40773190375,16.07,2017,2,28,17.55,0.5199999999999996,1,3.24
2017-03-01,0.0919,5.494297164887197e+19,152.61,11193.1403,379,5958,31144.84375,2146017149,4019383,27402631555,14.45,2235,1104598,59774,89353343.46875,89353343.46875,1568.1511778765625,17.55,2017,3,1,19.08,1.4800000000000004,1,8.43
2017-03-02,0.0943,5.486269424296699e+19,152.75,11369.6535,370,6061,31630.9375,2278844062,4020666,23609865289,14.2,2209,1111090,70779,89384974.40625,89384974.40625,1705.46531167125,19.08,2017,3,2,19.48,1.5299999999999976,1,8.02
2017-03-03,0.0853,4.640312280215515e+19,160.218,11791.9899,353,6006,31298.90625,2015645991,4017598,23008036079,14.31,2084,1117915,64294,89416273.3125,89416273.3125,1741.8290041275,19.48,2017,3,3,18.61,0.40000000000000213,1,2.05
2017-03-04,0.0783,4.251942051927137e+19,158.696,11641.3951,353,5985,31172.65625,1881415432,4012281,22752613012,14.37,1860,1122227,58756,89447445.96875,89447445.96875,1664.6169694784376,18.61,2017,3,4,19.22,-0.870000000000001,0,-4.67
2017-03-05,0.0777,4.3438703490226225e+19,163.957,12169.6377,340,6073,31561.875,1890414773,4008611,22459193729,14.18,1821,1126316,57031,89479007.84375,89479007.84375,1719.786530756875,19.22,2017,3,5,19.75,0.6099999999999994,1,3.17
2017-03-06,0.0761,4.135169201848051e+19,166.365,12202.0077,360,5977,31153.125,1824348403,4010710,22683379793,14.41,1808,1130974,57020,89510160.96875,89510160.96875,1767.8256791328124,19.75,2017,3,6,18.91,0.5300000000000011,1,2.68
2017-03-07,0.08199999999999999,4.380270861588837e+19,165.933,12126.1529,336,5978,31068.75,1962866259,4006006,22439900327,14.43,1963,1134803,62589,89541229.71875,89541229.71875,1693.2246539815626,18.91,2017,3,7,16.54,-0.8399999999999999,0,-4.44
2017-03-08,0.0725,4.031748409089501e+19,170.548,12566.0974,350,6016,31325.9375,1749096281,4007589,22717981194,14.29,1800,1139079,55386,89572555.65625,89572555.65625,1481.530070554375,16.54,2017,3,8,17.71,-2.370000000000001,0,-14.33
2017-03-09,0.0922,4.97685971017682e+19,173.894,12593.1903,329,5928,30809.53125,2168001854,4013111,22460423289,14.54,2403,1145689,64266,89603365.1875,89603365.1875,1586.875597470625,17.71,2017,3,9,19.13,1.1700000000000017,1,6.61
2017-03-10,0.0951,5.557275642824565e+19,172.946,12622.6645,353,5953,31027.03125,2244444377,4009374,25715550291,14.43,2190,1151824,65132,89634392.21875,89634392.21875,1714.7059231446874,19.13,2017,3,10,21.45,1.4199999999999982,1,7.42
2017-03-11,0.0881,4.796142906119904e+19,175.15099999999995,12870.7578,347,6002,31235.46875,2121047668,4010983,22822227019,14.35,2014,1157765,64803,89665627.6875,89665627.6875,1923.327713896875,21.45,2017,3,11,23.31,2.3200000000000003,1,10.82
2017-03-12,0.0891,4.8529026723026e+19,177.745,12911.1921,357,5919,30849.53125,2112935282,4008825,22944292835,14.53,2043,1165133,66646,89696477.21875,89696477.21875,2090.8248839690623,23.31,2017,3,12,28.45,1.8599999999999994,1,7.98
2017-03-13,0.1333,7.636274961095886e+19,180.235,13434.1504,400,6040,31613.75,3230713433,4013572,23503094188,14.25,2452,1177027,81718,89728090.96875,89728090.96875,2552.7641880609367,28.45,2017,3,13,28.58,5.140000000000001,1,18.07
2017-03-14,0.1302,7.482260577439731e+19,179.845,13255.2329,407,5961,31214.84375,3113154274,4010738,22958465248,14.43,2433,1186677,77155,89759305.8125,89759305.8125,2565.32096012125,28.58,2017,3,14,35.18,0.129999999999999,1,0.45
2017-03-15,0.1138,6.4307989531205616e+19,184.132,13628.7396,409,5986,31377.65625,2732822658,4014215,22877843867,14.37,2456,1197188,81205,89790683.46875,89790683.46875,3158.836244430625,35.18,2017,3,15,45.51,6.600000000000001,1,18.76
2017-03-16,0.152,8.539888598342586e+19,185.854,13794.9629,423,5990,31427.96875,3665163840,4024249,23318234775,14.37,3071,1214848,109950,89822111.4375,89822111.4375,4087.804291520625,45.51,2017,3,16,44.48,10.329999999999998,1,22.7
2017-03-17,0.1379,8.896620259758998e+19,192.81,14518.7852,460,6046,31841.875,3367447756,4039328,27329559604,14.22,2880,1230590,106635,89853953.3125,89853953.3125,3996.70384334,44.48,2017,3,17,34.0,-1.0300000000000011,0,-2.32
2017-03-18,0.1107,6.051984456442977e+19,197.601,14696.5419,435,5991,31482.34375,2680677691,4043895,22588280322,14.36,2513,1242545,89920,89885435.65625,89885435.65625,3056.1048123125,34.0,2017,3,18,43.12,-10.479999999999997,0,-30.82
2017-03-19,0.1051,5.7003510352675365e+19,190.867,13915.1809,349,5950,30994.53125,2539978136,4063474,22676654708,14.48,2396,1251192,84599,89916430.1875,89916430.1875,3877.196469685,43.12,2017,3,19,42.51,9.119999999999997,1,21.15
2017-03-20,0.1023,5.694921183889185e+19,199.408,14863.3155,374,6066,31670.3125,2538286690,4094927,22485861954,14.15,2316,1260406,80264,89948100.5,89948100.5,3823.693752255,42.51,2017,3,20,42.67,-0.6099999999999994,0,-1.43
2017-03-21,0.1119,6.421871893421586e+19,199.631,14561.0448,345,5957,31016.40625,2722576858,4083835,22401666063,14.46,2507,1270512,84298,89979116.90625,89979116.90625,3839.408918389688,42.67,2017,3,21,41.65,0.1600000000000037,1,0.37
2017-03-22,0.1052,6.019647044409351e+19,201.632,14914.7357,383,6008,31372.34375,2630501522,4160216,22752454613,14.31,2368,1278778,78821,90010489.25,90010489.25,3748.9368772625,41.65,2017,3,22,43.2,-1.0200000000000031,0,-2.45
2017-03-23,0.11,6.099908203762955e+19,210.879,15425.4361,406,5914,30980.9375,2732317738,4204180,22541771175,14.55,2513,1286770,82434,90041470.1875,90041470.1875,3889.7915121,43.2,2017,3,23,53.19,1.5500000000000043,1,3.59
