Date(UTC),NetworkUtilization,TransactionFee,BlockDifficulty,NetworkHash,Uncles,BlockCountRewards,BlockReward,GasUsed,GasLimit,Value (Wei),BlockTime,BlockSize,AddressCount,TxGrowth,Ethersupply2,Supply,MarketCap,Price
12/30/2016,0.0641,44810910765726428450,78.99600000000001,5892.7281,382,6063,31681.5625,1553149651,4003148,22836679784,14.17,1623,945119,44561,87430878.9375,87430878.9375,713.43597213,8.16
12/31/2016,0.0576,28598800805711720561,81.07300000000001,5957.5536,356,5993,31228.125,1267201745,4005641,22450276633,14.34,1544,948080,41220,87462107.0625,87462107.0625,704.069961853125,8.05
1/1/2017,0.0471,25262224854177027598,79.895,5962.5576,337,6111,31748.28125,1122085141,4004494,22502464773,14.09,1390,949686,38730,87493855.34375,87493855.34375,712.199982498125,8.14
1/2/2017,0.051,28118341055529409329,80.59100000000001,5979.936,353,6058,31530.78125,1200378294,4005192,22989772352,14.21,1458,951934,39652,87525386.125,87525386.125,729.9617202825,8.34
1/3/2017,0.0713,40245343098687603577,80.545,5984.9265,385,6035,31523.28125,1725017707,4004606,23220439902,14.28,1627,954595,45883,87556909.40625,87556909.40625,840.5463302999999,9.60
1/4/2017,0.0701,39504583436605983867,87.318,6603.4409,393,6141,32099.53125,1722856381,4004246,23038159919,13.99,1717,958122,50673,87589008.9375,87589008.9375,952.96841724,10.88
1/5/2017,0.063,34857577903488731517,90.096,6748.8433,381,6091,31817.03125,1531231916,4004576,22939235415,14.1,1676,961441,49596,87620825.96875,87620825.96875,893.73242488125,10.20
1/6/2017,0.0592,31319076402295599237,91.837,6783.5835,373,6009,31359.53125,1346979886,4005286,23009819425,14.32,1593,964753,43804,87652185.5,87652185.5,882.657507985,10.07
1/7/2017,0.0575,30184494073781288105,93.445,7025.7055,388,6108,31895.0,1339394826,4004812,22843513981,14.09,1570,967383,43622,87684080.5,87684080.5,858.427148095,9.79
1/8/2017,0.0597,33024227832090476133,94.53399999999999,7052.8143,372,6074,31684.375,1452349378,4005788,22998988736,14.13,1557,969583,42727,87715764.875,87715764.875,900.84090526625,10.27
1/9/2017,0.0639,35919169690070732630,97.382,7281.103,378,6082,31750.3125,1557850735,4006987,23091635207,14.16,1595,972005,46188,87747515.1875,87747515.1875,895.0246549125,10.20
1/10/2017,0.069,38709404013881217984,98.72200000000001,7283.0151,344,6030,31349.375,1666781505,4003798,22532703925,14.27,1686,974323,48179,87778864.5625,87778864.5625,926.067021134375,10.55
1/11/2017,0.0631,34634134307247943159,99.096,7356.4905,367,6047,31522.96875,1526928420,4004492,22676639926,14.24,1591,976598,45221,87810387.53125,87810387.53125,863.1761094321874,9.83
1/12/2017,0.0689,37083060660754731459,99.976,7432.253,367,6056,31556.71875,1613483109,4007178,23040753981,14.21,1697,980228,50589,87841944.25,87841944.25,861.7294730925,9.81
1/13/2017,0.0694,35782731983713529211,101.35600000000001,7568.8324,346,6106,31730.3125,1614122156,4007972,22119879499,14.1,1729,983851,50833,87873674.5625,87873674.5625,859.40453722125,9.78
1/14/2017,0.055,28739323359416135537,102.51700000000001,7587.9426,328,6067,31478.125,1276527305,4005799,22409886093,14.18,1499,987294,42044,87905152.6875,87905152.6875,859.71239328375,9.78
1/15/2017,0.0549,29981494275967727621,103.641,7741.9086,369,6085,31702.03125,1333535915,4005652,22419878847,14.14,1498,989724,41748,87936854.71875,87936854.71875,868.81612462125,9.88
1/16/2017,0.0597,32523713407245292661,104.134,7735.3142,366,6052,31540.3125,1447294287,4006416,22395773525,14.22,1575,992133,45375,87968395.03125,87968395.03125,843.6169083496875,9.59
1/17/2017,0.0725,39422370215030625331,103.81700000000001,7657.6882,371,6002,31296.09375,1742542655,4005926,22742343222,14.36,1642,994840,46671,87999691.125,87999691.125,892.3168680075,10.14
1/18/2017,0.0623,33984213641577643843,102.053,7592.5237,363,6065,31607.96875,1514489339,4006634,22420105832,14.18,1583,997440,44994,88031299.09375,88031299.09375,897.0389377653125,10.19
1/19/2017,0.0576,31295282022109784175,107.184,8114.4421,383,6158,32121.09375,1417244289,4006932,22228644380,14.0,1552,999958,43628,88063420.1875,88063420.1875,918.501472555625,10.43
1/20/2017,0.0649,33647780082062600001,106.85700000000001,7838.6452,375,5963,31121.09375,1515455427,4005670,22369863556,14.41,1609,1003081,45775,88094541.28125,88094541.28125,933.80213758125,10.60
1/21/2017,0.0573,30663926862289090681,108.35799999999999,8044.0736,368,6046,31523.75,1388291037,4006350,22405633901,14.27,1504,1005461,43302,88126065.03125,88126065.03125,961.4553694909376,10.91
1/22/2017,0.0676,35768655611072718609,108.811,8083.9775,354,6065,31577.8125,1643236317,4008101,22118050371,14.18,1616,1008099,47432,88157642.84375,88157642.84375,944.1683548565624,10.71
1/23/2017,0.0667,35018861180104653007,111.109,8232.8818,354,6048,31498.4375,1597491636,4007046,22267116021,14.22,1612,1010801,46076,88189141.28125,88189141.28125,950.678943011875,10.78
1/24/2017,0.078,41164260408630843732,109.885,8124.3364,351,6037,31420.46875,1886697084,4006384,22081334070,14.23,1754,1013213,50414,88220561.75,88220561.75,927.1981039925,10.51
1/25/2017,0.0697,37756706335768864167,110.021,8145.8979,387,6010,31423.59375,1674958906,4005629,22329866070,14.31,1644,1015638,46256,88251985.34375,88251985.34375,927.5283659628124,10.51
1/26/2017,0.0681,36459947636460863024,111.654,8367.5758,394,6081,31784.6875,1623030263,4005536,22478987111,14.14,1673,1018788,46856,88283770.03125,88283770.03125,940.2221508328123,10.65
1/27/2017,0.0652,35349428697352599603,112.70700000000001,8244.2883,335,5985,31114.84375,1559585360,4004172,22449741445,14.36,1658,1021176,46680,88314884.875,88314884.875,928.18944003625,10.51
1/28/2017,0.0636,33345009009816923628,111.59700000000001,8279.3794,347,6063,31527.96875,1513588184,4004703,22219721089,14.21,1628,1023857,45189,88346412.84375,88346412.84375,931.171191373125,10.54
1/29/2017,0.0576,30618545932158397468,110.677,8111.2062,372,5960,31133.125,1368433239,4004799,22393586898,14.43,1523,1025985,42509,88377545.96875,88377545.96875,925.3129062928124,10.47
1/30/2017,0.0624,32792538455809677597,110.965,8348.0885,406,6094,31915.3125,1490998292,4004426,22234080218,14.1,1579,1028616,45369,88409461.28125,88409461.28125,938.908478806875,10.62
1/31/2017,0.0584,32009038231765586338,112.73700000000001,8339.12,373,6018,31413.90625,1406776443,4005092,23010693003,14.29,1539,1030377,43649,88440875.1875,88440875.1875,947.201773258125,10.71
2/1/2017,0.0718,38115541106272603500,111.557,8226.0029,362,6009,31332.1875,1723454015,4004053,22534983936,14.32,1607,1032363,44541,88472207.375,88472207.375,947.53734098625,10.71
2/2/2017,0.0646,35459397355305276751,113.89,8407.2648,331,6047,31414.84375,1558834935,4003996,22623466807,14.2,1578,1034339,43709,88503622.21875,88503622.21875,954.069047518125,10.78
2/3/2017,0.0633,34059355115180443983,112.321,8271.9789,373,5990,31273.28125,1519386885,4005129,22508635957,14.38,1568,1036149,42778,88534895.5,88534895.5,969.457105725,10.95
2/4/2017,0.0598,32971661726655976851,112.665,8427.7058,385,6078,31760.78125,1441528397,4005458,22623314914,14.12,1560,1038366,45410,88566656.28125,88566656.28125,1002.57454910375,11.32
2/5/2017,0.0644,34840821328830373260,118.163,8773.2937,338,6077,31601.5625,1567592675,4004770,22331019732,14.16,1614,1040151,46542,88598257.84375,88598257.84375,994.072453006875,11.22
2/6/2017,0.066,35865613624237052074,119.234,8877.6557,383,6050,31623.59375,1599155373,4006549,22488425969,14.21,1606,1041868,47306,88629881.4375,88629881.4375,1003.2902578725,11.32
2/7/2017,0.0825,46068715002669749283,119.40799999999999,8865.7805,417,5998,31491.40625,1983099544,4006191,22381838948,14.34,1827,1044080,51866,88661372.84375,88661372.84375,1015.1727190609377,11.45
2/8/2017,0.0754,43713741651080893871,120.24,8981.8497,387,6067,31707.96875,1831684518,4007044,22770223820,14.18,1764,1046627,51089,88693080.8125,88693080.8125,1010.214190454375,11.39
2/9/2017,0.0716,40681621672173072888,121.113,8947.4759,354,6029,31427.1875,1730081198,4006817,22865377988,14.25,1630,1048537,47873,88724508.0,88724508.0,970.64611752,10.94
2/10/2017,0.0841,46219403549474186041,124.421,9217.8017,361,6040,31496.40625,2034959642,4006488,22403621823,14.23,1735,1050601,52222,88756004.40625,88756004.40625,1006.493089966875,11.34
2/11/2017,0.0735,38495933170703538976,124.729,9275.2906,387,6038,31589.84375,1761766435,4006035,22195555854,14.22,1594,1052536,46560,88787594.25,88787594.25,1014.8422022775,11.43
2/12/2017,0.0723,40336776565119468871,126.46,9392.2664,358,6059,31569.6875,1715520962,4006386,22626108892,14.21,1571,1055170,45319,88819163.9375,88819163.9375,1014.31485216625,11.42
2/13/2017,0.0962,61463154387193417895,127.523,9522.8756,382,6070,31734.0625,2340786140,4007567,23210412106,14.19,1823,1057373,55990,88850898.0,88850898.0,1012.01172822,11.39
2/14/2017,0.0909,49832184354236298948,129.976,9629.3742,378,6023,31470.9375,2194959803,4006644,22818886821,14.29,1914,1060192,58298,88882368.9375,88882368.9375,1155.4707961875,13.00
2/15/2017,0.0962,90527761018230749079,129.591,9674.344,361,6089,31721.40625,2349687466,4008972,31915437681,14.14,1818,1062971,55320,88914090.34375,88914090.34375,1153.2157517584376,12.97
2/16/2017,0.0719,39211240292990605995,129.994,9633.6869,351,6052,31539.84375,1745086369,4009688,22602328224,14.22,1661,1065094,49674,88945630.1875,88945630.1875,1151.845910928125,12.95
2/17/2017,0.0719,38846674057194586175,133.278,9813.818,350,6012,31327.8125,1731885385,4006606,22533195533,14.33,1661,1067195,49406,88976958.0,88976958.0,1131.78690576,12.72
2/18/2017,0.0777,44652698925798150014,135.014,9910.4307,343,5999,31211.71875,1867779741,4006562,23057941420,14.34,1773,1070152,49398,89008169.71875,89008169.71875,1141.9748174915626,12.83
2/19/2017,0.0669,36312674289665711573,137.219,10076.9868,326,6019,31267.1875,1612661135,4006797,22391656238,14.31,1635,1072189,48227,89039436.90625,89039436.90625,1141.485581138125,12.82
2/20/2017,0.0749,41034467994638957453,137.08700000000002,10118.1204,362,6015,31387.8125,1804435972,4006821,22466228953,14.31,1696,1074669,50152,89070824.71875,89070824.71875,1115.16672547875,12.52
2/21/2017,0.0981,54865479665312910682,140.244,10342.9777,320,6052,31416.875,2378366614,4007765,22569187220,14.2,1989,1077693,58434,89102241.59375,89102241.59375,1137.8356251521875,12.77
2/22/2017,0.0906,50954347613888516246,140.528,10225.688,319,5968,30987.34375,2167016939,4009128,22844411723,14.43,1790,1080026,50372,89133228.9375,89133228.9375,1131.100675216875,12.69
2/23/2017,0.0761,43352493041966410892,139.77100000000002,10249.8892,317,6019,31229.53125,1835447879,4009303,22741575515,14.29,1667,1082340,47601,89164458.46875,89164458.46875,1170.7293396946875,13.13
2/24/2017,0.0751,41339238137770578395,140.244,10300.807,335,6011,31263.59375,1810426719,4010814,22755690878,14.34,1778,1085027,54081,89195722.0625,89195722.0625,1169.355916239375,13.11
2/25/2017,0.0833,44662422324251088181,142.922,10613.2667,377,6039,31553.90625,2017627760,4009354,22580332911,14.28,1761,1087362,53245,89227275.96875,89227275.96875,1210.8141348959375,13.57
2/26/2017,0.0698,39379004377985995785,147.403,11038.1733,381,6089,31820.15625,1704657840,4012114,22771424431,14.12,1713,1089873,51716,89259096.125,89259096.125,1302.29021246375,14.59
2/27/2017,0.0802,45027386000703138046,150.763,11078.6475,361,5988,31246.40625,1932296583,4022567,23193818563,14.37,1819,1093061,52642,89290342.53125,89290342.53125,1388.4648263609374,15.55
2/28/2017,0.087,50962691423419127550,154.531,11579.116,367,6107,31856.09375,2140853331,4032516,23580755304,14.08,1935,1097572,60277,89322198.625,89322198.625,1435.40773190375,16.07
3/1/2017,0.0919,54942971648871974051,152.61,11193.1403,379,5958,31144.84375,2146017149,4019383,27402631555,14.45,2235,1104598,59774,89353343.46875,89353343.46875,1568.1511778765625,17.55
3/2/2017,0.0943,54862694242966990698,152.75,11369.6535,370,6061,31630.9375,2278844062,4020666,23609865289,14.2,2209,1111090,70779,89384974.40625,89384974.40625,1705.46531167125,19.08
3/3/2017,0.0853,46403122802155148932,160.218,11791.9899,353,6006,31298.90625,2015645991,4017598,23008036079,14.31,2084,1117915,64294,89416273.3125,89416273.3125,1741.8290041275,19.48
3/4/2017,0.0783,42519420519271363084,158.696,11641.3951,353,5985,31172.65625,1881415432,4012281,22752613012,14.37,1860,1122227,58756,89447445.96875,89447445.96875,1664.6169694784376,18.61
3/5/2017,0.0777,43438703490226225108,163.957,12169.6377,340,6073,31561.875,1890414773,4008611,22459193729,14.18,1821,1126316,57031,89479007.84375,89479007.84375,1719.786530756875,19.22
3/6/2017,0.0761,41351692018480516903,166.365,12202.0077,360,5977,31153.125,1824348403,4010710,22683379793,14.41,1808,1130974,57020,89510160.96875,89510160.96875,1767.8256791328124,19.75
3/7/2017,0.082,43802708615888367828,165.933,12126.1529,336,5978,31068.75,1962866259,4006006,22439900327,14.43,1963,1134803,62589,89541229.71875,89541229.71875,1693.2246539815626,18.91
3/8/2017,0.0725,40317484090895007739,170.548,12566.0974,350,6016,31325.9375,1749096281,4007589,22717981194,14.29,1800,1139079,55386,89572555.65625,89572555.65625,1481.530070554375,16.54
3/9/2017,0.0922,49768597101768192862,173.894,12593.1903,329,5928,30809.53125,2168001854,4013111,22460423289,14.54,2403,1145689,64266,89603365.1875,89603365.1875,1586.875597470625,17.71
3/10/2017,0.0951,55572756428245646413,172.946,12622.6645,353,5953,31027.03125,2244444377,4009374,25715550291,14.43,2190,1151824,65132,89634392.21875,89634392.21875,1714.7059231446874,19.13
3/11/2017,0.0881,47961429061199038755,175.15099999999998,12870.7578,347,6002,31235.46875,2121047668,4010983,22822227019,14.35,2014,1157765,64803,89665627.6875,89665627.6875,1923.327713896875,21.45
3/12/2017,0.0891,48529026723026003793,177.745,12911.1921,357,5919,30849.53125,2112935282,4008825,22944292835,14.53,2043,1165133,66646,89696477.21875,89696477.21875,2090.8248839690623,23.31
3/13/2017,0.1333,76362749610958856557,180.235,13434.1504,400,6040,31613.75,3230713433,4013572,23503094188,14.25,2452,1177027,81718,89728090.96875,89728090.96875,2552.7641880609367,28.45
3/14/2017,0.1302,74822605774397316786,179.845,13255.2329,407,5961,31214.84375,3113154274,4010738,22958465248,14.43,2433,1186677,77155,89759305.8125,89759305.8125,2565.32096012125,28.58
3/15/2017,0.1138,64307989531205615973,184.132,13628.7396,409,5986,31377.65625,2732822658,4014215,22877843867,14.37,2456,1197188,81205,89790683.46875,89790683.46875,3158.836244430625,35.18
3/16/2017,0.152,85398885983425859306,185.854,13794.9629,423,5990,31427.96875,3665163840,4024249,23318234775,14.37,3071,1214848,109950,89822111.4375,89822111.4375,4087.804291520625,45.51
3/17/2017,0.1379,88966202597589970086,192.81,14518.7852,460,6046,31841.875,3367447756,4039328,27329559604,14.22,2880,1230590,106635,89853953.3125,89853953.3125,3996.70384334,44.48
3/18/2017,0.1107,60519844564429769441,197.601,14696.5419,435,5991,31482.34375,2680677691,4043895,22588280322,14.36,2513,1242545,89920,89885435.65625,89885435.65625,3056.1048123125,34.00
3/19/2017,0.1051,57003510352675362135,190.86700000000002,13915.1809,349,5950,30994.53125,2539978136,4063474,22676654708,14.48,2396,1251192,84599,89916430.1875,89916430.1875,3877.196469685,43.12
3/20/2017,0.1023,56949211838891853751,199.408,14863.3155,374,6066,31670.3125,2538286690,4094927,22485861954,14.15,2316,1260406,80264,89948100.5,89948100.5,3823.693752255,42.51
3/21/2017,0.1119,64218718934215860189,199.63099999999997,14561.0448,345,5957,31016.40625,2722576858,4083835,22401666063,14.46,2507,1270512,84298,89979116.90625,89979116.90625,3839.408918389688,42.67
3/22/2017,0.1052,60196470444093515961,201.632,14914.7357,383,6008,31372.34375,2630501522,4160216,22752454613,14.31,2368,1278778,78821,90010489.25,90010489.25,3748.9368772625,41.65
3/23/2017,0.11,60999082037629553742,210.87900000000002,15425.4361,406,5914,30980.9375,2732317738,4204180,22541771175,14.55,2513,1286770,82434,90041470.1875,90041470.1875,3889.7915121,43.20
3/24/2017,0.1121,73289017898363959002,211.0,15334.1063,366,5913,30840.9375,2802719814,4227395,27441833681,14.54,2557,1298200,87775,90072311.125,90072311.125,4790.94622873875,53.19
3/25/2017,0.1023,58092453009488053955,211.205,15439.4585,354,5962,31062.8125,2527232365,4148208,23012529660,14.44,2428,1307733,84394,90103373.9375,90103373.9375,4561.03278871625,50.62
3/26/2017,0.1074,58104728576066337737,221.175,16219.4936,355,5981,31175.46875,2604354268,4055066,22249849693,14.37,2375,1315072,79534,90134549.40625,90134549.40625,4563.512236438438,50.63
3/27/2017,0.1456,77739246066675336706,231.657,16894.3097,350,5951,31002.1875,3525902049,4067603,22247794560,14.45,2896,1326892,94570,90165551.59375,90165551.59375,4423.521961189375,49.06
3/28/2017,0.1177,63882073242730655832,229.549,16458.957,295,5900,30555.46875,2829505044,4076318,22247087954,14.61,2543,1335886,84348,90196107.0625,90196107.0625,4532.354379890625,50.25
3/29/2017,0.1237,69324984414454722873,232.98,17141.823,369,5988,31268.28125,3116605361,4209754,22264312196,14.36,2744,1344798,93064,90227375.34375,90227375.34375,4788.366809492813,53.07
3/30/2017,0.1265,71105132156761807056,236.982,17183.9723,355,5910,30819.84375,3137212539,4194903,22337722011,14.57,2853,1359106,96209,90258195.1875,90258195.1875,4685.302912183125,51.91
3/31/2017,0.1374,77400676527541184983,240.139,17643.5302,377,5971,31208.28125,3436349297,4186445,22421222086,14.39,2949,1373457,103102,90289403.46875,90289403.46875,4506.344127125313,49.91
4/1/2017,0.1028,57222881358614525490,239.048,17342.0731,342,5926,30850.9375,2573095663,4222081,22145659410,14.51,2403,1381163,80572,90320254.40625,90320254.40625,4570.20487295625,50.60
4/2/2017,0.1209,66267082119486013587,242.037,17320.8014,337,5846,30440.78125,2994651161,4251363,22176202916,14.7,2669,1391454,88948,90350695.1875,90350695.1875,4386.526251353125,48.55
4/3/2017,0.1321,74784457554753285736,225.778,16564.8723,360,5979,31186.25,3376865972,4275871,22176569227,14.4,2788,1404395,100221,90381881.4375,90381881.4375,3988.552427836875,44.13
4/4/2017,0.1157,64979850017955125453,240.588,17593.0096,386,5932,31055.3125,2864503196,4177144,22335006404,14.49,2518,1414615,86279,90412936.75,90412936.75,4017.0467798025,44.43
4/5/2017,0.1195,68312686048585142155,246.27900000000002,18094.6996,362,5986,31235.3125,2984719130,4172167,22438228964,14.41,2558,1424910,87411,90444172.0625,90444172.0625,4060.94332560625,44.90
