Date(UTC),TransactionFee,Blocksize,BlockDifficulty,NetworkHash,TxGrowth,AddressCount,Ethersupply2,EtherPrice
11/9/2018,411388152067949889923,17469,3003.136,239347.1981,547848,48914856,103103377.90625,209.39
11/10/2018,298407835967095827735,16375,2999.301,241506.2067,489120,49034192,103123795.90625,211.9
11/11/2018,276610296666627535396,17094,3082.395,246520.2576,527799,49155935,103144104.125,211.7
11/12/2018,443353550255686955978,18419,3007.847,240140.4087,571162,49240352,103164416.65625,210.81
11/13/2018,477617245935074055587,17702,3032.5190000000002,242075.0552,553590,49339262,103184686.71875,206.42
11/14/2018,578049841788254838405,18832,3062.7990000000004,242719.7623,582181,49443512,103204805.84375,182.72
11/15/2018,628564345397706017562,17646,3069.795,241426.555,563051,49560454,103224817.15625,181.53
11/16/2018,543543242039222547171,17100,3089.012,245905.3567,552107,49672558,103245091.90625,174.84
11/17/2018,408434085837098291987,15503,3013.973,236757.3434,505581,49807101,103265112.3125,174.22
11/18/2018,459693128179489330020,14681,2991.7859999999996,237403.7532,484801,49921455,103285321.53125,177.53
11/19/2018,632835654230692989961,19002,2996.309,234641.4812,622942,50016033,103305235.0625,148.22
11/20/2018,650570175444021052581,19756,2925.335,230234.6676,625752,50112968,103325250.6875,130.74
11/21/2018,526891809632898924899,17952,2789.703,221561.8192,579531,50205344,103345480.25,136.5
11/22/2018,501970612559245845293,17791,2756.7270000000003,215752.1927,568895,50303512,103365413.65625,124.83
11/23/2018,527504608472590475051,17659,2764.59,218447.3683,559992,50396902,103385535.03125,123.37
11/24/2018,460695684489000608250,15618,2757.047,216064.3952,497091,50497348,103405541.28125,112.75
11/25/2018,529533093682556654993,16512,2707.01,212268.4544,529038,50606198,103425560.0,116.75
11/26/2018,520842836798415046562,17255,2694.691,212144.5729,557388,50713235,103445607.03125,108.87
11/27/2018,484297116088880932532,17909,2516.274,195098.6206,565825,50826889,103465356.40625,110.19
11/28/2018,644561057785148082476,19897,2399.786,187566.5787,622580,50928490,103485249.6875,122.88
11/29/2018,736857420866221746718,17814,2419.084,190642.8421,555591,50997261,103505349.6875,117.48
11/30/2018,889632678487153561564,18642,2425.633,189699.1171,599039,51066463,103525271.46875,112.87
12/1/2018,585918402128258680635,16263,2512.706,194472.9925,525757,51170245,103545034.53125,118.5
12/2/2018,514389210779709900787,15282,2425.4429999999998,186119.0702,492410,51266182,103564664.75,115.96
12/3/2018,599645065257089060990,18022,2421.7929999999997,185698.7963,548100,51341410,103584265.625,108.23
12/4/2018,608995687582646421541,17972,2466.817,189779.3064,565202,51408308,103603925.75,109.82
12/5/2018,651568035968157386391,18963,2399.104,185236.3756,595937,51478862,103623631.8125,101.57
12/6/2018,504219768219744520569,19164,2443.511,188467.1311,590923,51523521,103643374.0625,90.43
12/7/2018,491705946697793937546,18403,2360.514,180043.8657,572417,51613256,103662864.875,93.61
12/8/2018,351117629407935338979,17322,2309.159,176367.3456,552651,51733673,103682404.625,91.44
12/9/2018,340654196261201483944,16875,2289.0429999999997,174777.9395,507555,51840010,103701981.875,94.42
12/10/2018,403892043473644757282,18196,2359.598,184534.788,555379,51927728,103722012.21875,90.7
12/11/2018,384964808114039552433,17723,2350.544,177759.9197,536006,52023927,103741369.53125,88.05
12/12/2018,368945919812818128543,16675,2258.098,172754.9686,533920,52142802,103760975.84375,90.52
12/13/2018,437247037292592915322,17641,2219.0370000000003,171179.1852,565689,52240263,103780740.21875,86.39
12/14/2018,588277859725656303914,18675,2216.544,167959.6613,567306,52336402,103800152.9375,83.9
12/15/2018,338956378037708801113,16796,2222.302,171971.1573,551916,52505370,103819966.71875,84.27
12/16/2018,308824910558606498143,15879,2222.617,169448.7942,516697,52686094,103839492.96875,85.39
12/17/2018,392573941793933054058,18889,2241.416,166783.1153,570051,52775806,103858561.15625,95.44
12/18/2018,662092734762285654068,19672,2219.953,163361.85,556320,52856234,103877427.125,102.44
12/19/2018,449879208549469833975,19629,2254.505,165252.0656,597824,52968922,103896223.25,100.63
12/20/2018,445506843822990396324,19588,2241.347,164235.7302,602429,53097748,103915029.6875,116.43
12/21/2018,425336553594689231464,19662,2263.365,166137.2784,606526,53213452,103933859.28125,109.44
12/22/2018,325711436260078112902,16613,2267.411,168323.7647,495551,53364400,103952897.75,118.36
12/23/2018,362013363614298419335,17293,2300.952,169348.9776,543655,53520772,103971767.1875,131.56
12/24/2018,440597499624697307112,19050,2386.132,177137.159,615551,53649349,103990812.21875,140.87
12/25/2018,439259911857001361596,16454,2456.45,182556.3271,535001,53701957,104009891.65625,130.99
12/26/2018,507345486769805978472,18494,2526.466,189689.6534,560047,53784411,104029136.09375,132.61
12/27/2018,339147494718641605472,17564,2498.949,184499.9643,548411,53873908,104048071.90625,116.72
12/28/2018,363677404643995579445,17910,2451.91,181452.6836,572189,53973633,104067052.0625,139.73
12/29/2018,321054114810000126316,16917,2438.65,182108.4782,543746,54077894,104086207.4375,137.3
12/30/2018,565477700838924990042,14545,2493.0860000000002,183085.9828,460395,54141871,104105054.84375,141.33
12/31/2018,332253314414284740646,16503,2504.222,185526.8826,522040,54230494,104124057.59375,133.49
1/1/2019,302739537213961366665,13666,2398.2470000000003,174844.3888,448168,54281633,104142773.46875,142.66
1/2/2019,346532897063818854983,18126,2424.371,180873.7589,589959,54342372,104161893.125,156.57
1/3/2019,328042378432819286963,19343,2591.2,181264.0069,596620,54411929,104179826.375,149.44
1/4/2019,360324446393286398925,18872,2592.14,180399.7742,549398,54479485,104197658.28125,156.04
1/5/2019,494482682356201364537,17351,2637.3340000000003,185468.098,511189,54549058,104215683.03125,156.23
1/6/2019,299719298954601199255,15855,2696.38,187186.1718,487372,54625937,104233487.75,158.61
1/7/2019,336386276076144607916,18204,2701.574,190298.3768,550964,54698034,104251529.375,152.09
1/8/2019,312987854562483486137,17916,2668.6279999999997,184981.6534,553367,54777177,104269307.28125,151.1
1/9/2019,299297944411376185443,17865,2703.895,190211.5117,558847,54851110,104287329.78125,151.17
1/10/2019,365211038358386835825,19150,2674.363,186276.7852,582839,54921676,104305176.59375,127.96
1/11/2019,331239542254620495149,18683,2692.033,186790.9227,541838,55006790,104322974.1875,127.16
1/12/2019,247106865676666096926,15918,2624.801,181093.0092,452707,55082064,104340674.9375,125.83
1/13/2019,266113479699730690514,15798,2608.14,182569.7794,481347,55160900,104358630.03125,116.56
1/14/2019,507872339114360751365,18452,2633.341,184943.4647,577239,55212320,104376638.9375,129.74
1/15/2019,422730695158028090755,18074,2702.0840000000003,188708.0399,539896,55268626,104394559.34375,121.22
1/16/2019,432116690900256174461,18008,2621.049,179529.688,507687,55338711,104412163.15625,123.12
1/17/2019,329717908848041742544,17900,2580.831,177700.9741,517082,55398457,104429869.90625,123.72
1/18/2019,369655289327656361488,17751,2571.663,177754.3264,538899,55461646,104447660.0,120.57
1/19/2019,331148399674983334736,17863,2637.07,184503.3671,539125,55516525,104465669.5625,124.85
1/20/2019,307155158943065966111,17832,2673.566,184550.3414,537705,55580219,104483433.78125,118.41
1/21/2019,355567770948864793887,21357,2840.844,178144.598,582751,55632881,104499574.90625,116.72
1/22/2019,486430933579930360652,22711,2878.752,180021.9752,605558,55678674,104515659.6875,119.12
1/23/2019,344272988736522526263,20710,2752.835,168483.6724,533819,55738801,104531420.65625,117.57
1/24/2019,355082550363273442074,19842,2805.105,175286.5866,520130,55792185,104547498.5,117.7
1/25/2019,324854362609841847534,18310,2812.5240000000003,175620.0016,504903,55852590,104563578.59375,115.92
1/26/2019,272380801670358402250,17422,2749.134,170993.5618,464380,55949636,104579583.125,116.33
1/27/2019,270240948917686816983,18274,2739.5009999999997,168650.5178,488814,56015893,104595429.3125,112.27
1/28/2019,373145072759703378718,21577,2605.259,155983.8223,568564,56077428,104610846.03125,106.36
1/29/2019,328592828298564949645,22103,2443.768,146880.6219,566026,56134529,104626309.8125,104.75
1/30/2019,351008388598170895662,21568,2404.5370000000003,145301.9116,555347,56201300,104641865.1875,109.04
1/31/2019,390385914443765396944,20803,2465.758,150028.8135,517057,56248244,104657518.625,106.89
2/1/2019,358558440870590355682,20373,2408.028,143116.014,498856,56302325,104672819.28125,107.03
2/2/2019,286886084685869906669,17499,2358.91,143036.2313,450314,56367477,104688430.90625,111.0
2/3/2019,253716463007827151947,16597,2354.61,139150.9121,424378,56427227,104703657.03125,107.21
2/4/2019,266902415697067157420,16326,2361.903,141058.0782,416394,56486433,104719051.71875,106.9
2/5/2019,269822520562289946328,16601,2363.999,141593.6815,414815,56551532,104734470.5,106.93
2/6/2019,283658211099938063379,17023,2348.84,139435.1741,429065,56608384,104749772.84375,104.5
2/7/2019,302806479808971009116,17432,2334.071,139449.921,428676,56657408,104765171.46875,104.3
2/8/2019,327477084042987710456,18982,2371.717,142467.7242,471952,56700844,104780642.75,119.49
2/9/2019,292293379769382648583,17138,2370.09,141162.9802,417129,56741727,104795989.8125,119.46
2/10/2019,274093901616766678939,18598,2799.616,145132.8832,381151,56774281,104809360.15625,125.58
2/11/2019,321220211172266267345,20700,2790.454,142235.6399,429007,56811861,104822491.25,120.76
2/12/2019,316690456317758054112,20824,2845.4970000000003,147544.2715,438111,56863110,104835855.03125,122.63
2/13/2019,356530882013252836379,23368,2813.683,142540.4061,491354,56909147,104848912.53125,122.31
2/14/2019,395493345569882368450,23305,2763.886,140337.5751,474782,56956220,104861993.375,120.85
2/15/2019,408342429404100591967,22751,2758.5559999999996,139939.2522,468599,57001593,104875057.34375,122.02
2/16/2019,360428548152031351776,21513,2791.493,144000.9622,454309,57050183,104888338.8125,123.26
2/17/2019,358455770384085746798,22199,2787.184,140520.5263,447945,57096346,104901328.15625,134.28
2/18/2019,491581844803940598850,24106,2800.5440000000003,144791.9973,512455,57149454,104914625.9375,146.53
2/19/2019,4475319097090383139395,24581,2931.316,154063.7497,533602,57200590,104928158.65625,144.4
2/20/2019,465034300622835283572,24759,2934.33,152931.5965,530268,57247521,104941575.875,149.23
2/21/2019,449925097909843539379,25217,2935.973,152031.7369,544817,57291589,104954915.5625,146.36
2/22/2019,426472235177110008375,24969,2909.985,150079.7621,530839,57337943,104968207.625,149.04
2/23/2019,385480492211673279488,21843,3019.639,159998.9286,476225,57383379,104981859.59375,159.48
2/24/2019,465383188180238334540,24399,3010.99,156160.2762,540201,57426888,104995217.75,133.42
2/25/2019,523629388293064313163,26690,2966.1,154106.7468,573756,57476686,105008589.40625,139.02
2/26/2019,525221598273230275303,26269,2978.2340000000004,156426.1998,553925,57532414,105022110.125,137.12
2/27/2019,477562144158920547929,25340,2974.809,156143.051,539516,57588246,105035621.5625,135.94
2/28/2019,545141762162356907132,25117,2927.453,157689.3983,541458,57641363,105048576.40625,136.29
3/1/2019,392654013456279247797,18943,2036.275,153097.6788,547622,57705913,105061446.03125,136.15
3/2/2019,357899072965514623856,16459,1923.253,153058.8872,526912,57795370,105075082.65625,133.81
3/3/2019,331573277122642774666,15337,1909.0529999999999,151531.1136,492382,57907490,105088679.84375,131.21
3/4/2019,428588539290381891615,19803,1887.2879999999998,150458.7982,620211,57985080,105102323.84375,126.43
3/5/2019,429962432665709671021,18740,1902.401,152786.6159,598085,58061668,105116076.71875,137.93
3/6/2019,414372122158229969610,17726,1911.665,151340.1074,578932,58136684,105129642.53125,138.49
3/7/2019,411223761509560527840,17116,1904.525,151877.0796,572685,58217420,105143314.53125,137.65
3/8/2019,406061047726417003005,18800,1929.4,153458.7686,562361,58294568,105156935.53125,134.42
3/9/2019,361402119260147602718,17547,1883.192,148650.1467,555854,58380247,105170466.03125,138.24
3/10/2019,314318252011768066034,15045,1884.2520000000002,152288.5413,484038,58462814,105184310.65625,136.36
3/11/2019,349931231231276341289,17059,1883.358,148706.84,536412,58549673,105197824.96875,133.54
3/12/2019,356544298928265462490,17676,1853.5610000000001,147963.0717,564306,58652844,105211484.21875,134.37
3/13/2019,347070014237762076081,19134,1841.285,146450.3292,573281,58739928,105225072.03125,132.93
3/14/2019,322992076778141001808,18486,1852.579,147584.477,573828,58835285,105238695.34375,132.89
3/15/2019,331674074077323555258,17922,1859.099,147372.303,553012,58910300,105252252.40625,137.63
3/16/2019,273071194585700897424,16269,1892.599,153072.7414,504183,59002310,105266067.96875,141.68
3/17/2019,310670660159560007074,15331,1901.661,150878.2844,494872,59110630,105279638.71875,139.74
3/18/2019,2581240509092469417403,19382,1883.18,148627.3403,573940,59180827,105293119.15625,138.5
3/19/2019,432020125826984510994,21169,1809.207,144234.0276,635940,59255532,105306739.90625,139.46
3/20/2019,390605270020161648562,19680,1866.0120000000002,150209.6171,630313,59332690,105320495.90625,140.22
3/21/2019,566026478143193297982,20227,1861.646,148069.7725,618318,59393624,105334078.40625,135.61
3/22/2019,461516868615039952783,19821,1842.031,146786.862,628700,59460989,105347688.40625,136.76
3/23/2019,349002557102773291591,17356,1833.592,147430.1559,561778,59529497,105361404.40625,137.74
3/24/2019,347354485300581728516,16938,1846.682,147221.5813,549073,59619738,105375031.65625,136.21
3/25/2019,438341073940888850436,20021,1843.361,147020.8267,648670,59704810,105388663.03125,133.96
3/26/2019,456064755704559715762,20393,1794.096,142510.2071,629010,59788142,105402216.84375,134.29
3/27/2019,501636086284764646809,20194,1761.3,141617.4885,625948,59868211,105415952.90625,140.23
3/28/2019,434039074008423563347,19719,1775.233,141422.8001,634367,59959058,105429551.28125,138.39
3/29/2019,488682081683830539758,20950,1791.4370000000001,141987.9888,640352,60036628,105443090.21875,144.41
3/30/2019,383162137229206799622,20715,1716.9589999999998,136800.333,667967,60105639,105456681.53125,143.29
3/31/2019,391446841416616309597,19955,1721.43,137794.0603,646230,60163582,105470340.71875,142.4
4/1/2019,489840583362310187192,20491,1809.756,145052.8084,687574,60237017,105484037.28125,141.85
4/2/2019,563939199619268482049,23063,1796.568,143434.3513,758900,60320154,105497657.09375,164.93
4/3/2019,666422049032731538909,23145,1788.932,142099.9699,746605,60394994,105511209.03125,161.18
4/4/2019,505040702815719330288,21792,1819.524,146678.0654,673520,60462931,105524940.21875,158.07
4/5/2019,393319036376341412584,19259,1821.34,145454.2284,621924,60541481,105538580.78125,166.39
4/6/2019,344123749928134284702,17014,1843.194,146623.543,559039,60638085,105552189.59375,166.28
4/7/2019,352488614210273132326,17631,1823.1889999999999,145749.6505,572886,60731219,105565866.28125,175.57
